name,website,short_description,linkedin,categories,num_employees_enum,locations,founded_on,operating_status,founders
twago.com,http://www.twago.com,Twago is an online working platform that helps individuals and companies to find the expert help needed for projects online.,http://www.linkedin.com/company/team2venture-gmbh,"Consulting, Employment, Information Technology, Outsourcing, Project Management, Recruiting, Small and Medium Businesses, Web Design",c_00011_00050,"European Union (EU), Europe, Middle East, and Africa (EMEA)",3/1/2009,active,"Gunnar Berning, Maria Lindinger, Thomas Jajeh"
twanda,https://www.twanda.ch/,twanda provides software solutions for small businesses.,,"Information Technology, SaaS, Software",,"Europe, Middle East, and Africa (EMEA)",1/1/2011,active,
tweedehandjes.com,https://tweedehandjes.com,tweedehandjes.com is an online shop for children's clothes and shoes.,https://www.linkedin.com/company/tweedehandjes-com/,"Children, Consumer Goods, E-Commerce, Shoes",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",9/1/2017,active,
tweedle,https://tweedle.io,Eradicating recruitment bias using AI,https://www.linkedin.com/company/tweedlehq/,"Artificial Intelligence (AI), Human Resources, Machine Learning, Recruiting",c_00001_00010,"Europe, Middle East, and Africa (EMEA)",1/1/2019,active,Fred Wheeler
tweetSMS,http://www.tweetsms.com,"As of Thursday 14th August, Twitter announced that they will no longer be sending Direct Messages by SMS to customers outside of the USA,",,"Apps, Mobile, SMS",c_00001_00010,,,active,
tweetymail,http://tweetymail.com,tweetymail is an email solutions company for twitter.,,"Information Technology, Software",c_00011_00050,,,active,Anil Chawla
tweetzi,http://tweetzi.com,"tweetzi develops a database of specifications, fuel economy data and engine details of vehicles.",,"Apps, Internet, Real Time, Search Engine, Social Media",c_00001_00010,"Europe, Middle East, and Africa (EMEA)",3/16/2009,active,"Craig Hughes, Ryan Hughes"
tweext,https://tweext.com/,tweext provides online marketing and web development services.,https://www.linkedin.com/company/tweext/,"Advertising, Digital Marketing, Web Design",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/2018,active,
twelve studio,http://twelve-studio.co.uk,Twelve studio is an interior & graphic design studio.,https://www.linkedin.com/company/twelve-studio,"Graphic Design, Interior Design",c_00011_00050,"Europe, Middle East, and Africa (EMEA)",1/1/2007,active,
twenty--twenty,https://www.twenty--twenty.com,Venture Catalysts,https://www.linkedin.com/company/t-t,"Consulting, Venture Capital",c_00001_00010,"Europe, Middle East, and Africa (EMEA)",1/1/2020,active,"Pete H, Raj K"
twenty8k consulting,https://www.twenty8k.consulting,twenty8k consulting provides consultancy and strategic delivery of financial services.,https://www.linkedin.com/company/twenty8k-consulting-ltd,"Consulting, Financial Services, Wealth Management",c_00001_00010,"Europe, Middle East, and Africa (EMEA)",1/1/2014,active,
twentyAI,https://www.twentyai.com,twentyAI is a recruiting firm that offers hiring services to the financial service and information technology sectors.,https://www.linkedin.com/company/twentyai,"Human Resources, Recruiting, Staffing Agency",c_00051_00100,"Europe, Middle East, and Africa (EMEA)",1/1/2008,active,Adrian Kinnersley
twentyZEN,https://www.twentyzen.com,"twentyZEN is a digital agency offering prototyping, consulting, software development, online marketing and market entry into Germany.",https://www.linkedin.com/company/twentyzen,"Apps, Consulting, Developer APIs, Information Technology, Internet of Things, Semantic Web, Software",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",7/19/2012,active,"Dirk Spannaus, Marcel Pater, Stefan Machleidt"
twentyeightb,https://28b.co.uk/,twentyeightb is a software development company.,https://www.linkedin.com/company/28b,"Information Technology, Software",c_00001_00010,"Europe, Middle East, and Africa (EMEA)",11/1/2010,active,
twentyfifty,https://www.twentyfifty.co.uk/en/,"twentyfifty builds the capacity of business to lead change that serves the business, and society. ",https://www.linkedin.com/company/544266/,Management Consulting,c_00011_00050,"Europe, Middle East, and Africa (EMEA)",1/1/2004,active,Luke Wilde
twentysix,https://www.twentysixdigital.com/,twentysix is a digital marketing agency.,https://www.linkedin.com/company/twentysix,Digital Marketing,c_00101_00250,"Europe, Middle East, and Africa (EMEA)",1/1/2006,active,
tweppy,https://www.tweppy.com,"Tweppy is a software solution company for PC, tablets, and smartphone with native applications for Android and iOS.",https://www.linkedin.com/company/tweppy-srl/about/,"Information Services, Information Technology, Software",c_00011_00050,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/2015,active,
twiDAQ,http://twidaq.com,twiDAQ is a fantasy stock market-based game for Twitter users.,https://www.linkedin.com/company/twidaq,"Apps, Stock Exchanges",c_00011_00050,"Europe, Middle East, and Africa (EMEA)",7/26/2010,active,Jim Morrison
twiago,https://twiago.com,twiago GmbH offers native advertising and real-time performance marketing solutions.,http://www.linkedin.com/company/twiago-gmbh,"Advertising, Business Development, Digital Marketing, Marketing",c_00011_00050,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/2014,active,
twid,https://www.twidpay.com/,Twid (That’s What I Do) is India’s first rewards-based payment network.,https://www.linkedin.com/company/twidpay/,"Financial Services, FinTech",c_00051_00100,Asia-Pacific (APAC),10/1/2020,active,"Amit Koshal, Amit Sharma, Rishi Batra"
twig bio,https://twig.bio/,twig bio operates as a bioengineering startup.,https://www.linkedin.com/company/twigbio/about/,"Artificial Intelligence (AI), Biotechnology, Robotics",c_00001_00010,"Europe, Middle East, and Africa (EMEA)",1/1/2022,active,"James Allen, Russ Tucker, Satnam Surae"
twigbit,https://twigbit.com ,"twigbit provides software development, company building, UX & UI design, and digital identities services.",https://www.linkedin.com/company/twigbit-technologies-gmbh ,"Information Technology, Software, UX Design",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/2018,active,"Emil Bergold, Moritz Morgenroth"
twiggy,https://www.twiggys.cc,Twiggy is a style lens that identifies purchasable items in your photos and creates a digital closet of similar products for your style.,https://www.linkedin.com/company/twiggyapp,Fashion,c_00011_00050,Latin America,5/1/2021,active,"Ariadne Alcantara, David Araujo, Ian Oliveira, Murilo Costa"
twigy,https://twigy.me,"Perfect for busy creators, twigy finds the products you love, adds them to your store and manages all ecommerce operations.",https://www.linkedin.com/company/twigy/,"E-Commerce, Retail",c_00001_00010,,1/1/2020,active,"Arjun Singh, Johann Grunberger, Kirit Kundu"
twin3d,http://www.twin3d.pro,B2B Services and SaaS for creation photorealistic human 3D avatars,https://www.linkedin.com/company/twin3d,"3D Technology, Artificial Intelligence (AI), Augmented Reality, Computer Vision, Digital Entertainment, Gaming, Software, Virtual Reality",c_00001_00010,"Europe, Middle East, and Africa (EMEA)",5/22/2013,active,Alex Belokopytov
twindigital.id,https://twindigital.id,E-Commerce Website yang fokus pada custom merchandise,,E-Commerce,c_00051_00100,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",4/4/2013,active,
twingle,https://www.twingle.de,twingle develops fundraising online tool via smartphones with near field communication and QR codes for easy donation.,https://www.linkedin.com/company/twingle/,Software,c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/2013,active,Fabian Schreiber
twingz,http://www.twingz.com,Twingz offers predictive analytics through anomaly detection from energy meter data feeds and provides damage prevention services.,https://www.linkedin.com/company/twingz2019/,"Analytics, Artificial Intelligence (AI), B2B, Energy, Energy Efficiency, InsurTech, Internet of Things, Machine Learning, Predictive Analytics",c_00011_00050,"European Union (EU), Europe, Middle East, and Africa (EMEA)",12/3/2010,active,"Chris H. Leeb, Dietmar Millinger, Falk Wolsky, Werner Weihs-Sedivy"
twintangibles,http://www.twintangibles.co.uk,twintangibles is a business advisory firm.,https://www.linkedin.com/company/twintangibles,Consulting,c_00001_00010,"Europe, Middle East, and Africa (EMEA)",1/1/2010,active,
twinwin,https://www.twin.win,Legal Tech with <3 for HR,https://www.linkedin.com/company/twinwin-org,"Human Resources, Information Technology, Legal Tech",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",6/22/2020,active,"Eleni Arvaniti, Karol M. Czuba, Max Bauermeister"
twio.tech,https://www.twio.tech,twio.tech is a digital company that helps companies digitize their business processes.,https://www.linkedin.com/company/twio-tech,"CRM, Enterprise Resource Planning (ERP), Information Technology",c_00001_00010,"Europe, Middle East, and Africa (EMEA)",1/1/2020,active,
twist Consulting,http://www.lets-twist.de,"twist Consulting is a digital marketing agency that adopts creative notions, marketing concepts, and communication tools to promote.",,"Advertising, Brand Marketing, Marketing",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/2000,active,
twistr,https://twistr.com/,twistr is a platform for a travel search engine that offers comparisons of airline prices based on factors.,https://www.linkedin.com/company/twistr,"Hospitality, Internet",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/2017,active,"Michel Grebenikof, Vlad Oliinyk"
twit+,https://cinemax21streaming.blogspot.co.id/,"twit+ offers a web app that allows users to send users send pictures, videos, and other files to their friends on Twitter.",,"Apps, Blogging Platforms, Photography, Video",c_00001_00010,"Europe, Middle East, and Africa (EMEA)",2/1/2008,active,
twitsms,http://www.twitsms.co.uk,"Company aims to bring you the first, most afforable, and best Twitter SMS service in the world.",,"CRM, Information Technology, Software",c_00001_00010,"Europe, Middle East, and Africa (EMEA)",8/1/2008,active,
two red kites,https://tworedkites.com/,two red kites is delivering software solution for business processes and software development.,https://www.linkedin.com/company/two-red-kites/,"Developer Platform, Information Technology, Software",c_00001_00010,"Asia-Pacific (APAC), Australasia",1/1/2013,active,
two-three,http://two-three.ne.jp/,"two-three provides video production, software development and database design services.",https://www.linkedin.com/company/%EF%BC%88%E6%A0%AA%EF%BC%89%E3%83%84%E3%83%BC%E3%82%B9%E3%83%AA%E3%83%BC,"Database, Information Technology, Software, Video",c_00011_00050,Asia-Pacific (APAC),3/1/1988,active,
two10degrees,http://www.two10degrees.com/,two10degrees is a cloud-based software platform for building satellite and cellular messaging applications.,https://www.linkedin.com/company-beta/731186/,Software,c_00011_00050,"Europe, Middle East, and Africa (EMEA)",1/1/1999,active,Richard Prodger
two1seven,https://two1seven.w3spaces.com,"Two1seven empowers to effortlessly connect with potential clients, and synchronize financial objectives with investment strategies.",,"Marketing, SaaS",c_00001_00010,,1/1/2021,active,
two4science,https://www.two4science.de,two4science is an educational service company that offers hands-on science formats for children and adults.,https://linkedin.com/company/two4science,"Adult, Chemical, Children, Education",c_00011_00050,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/2004,active,
twoanyone.com,https://www.twoanyone.com,twoanyone.com brings you hot.fast.fresh food delivery wherever you are in Metro Manila or Cebu.,https://www.linkedin.com/company/delivery21-inc-/about/,"Apps, Food and Beverage, Food Delivery",c_00101_00250,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",1/1/2015,active,
twobirds.,https://twobirds.design,"twobirds. specializes in user research, print design, web, and app development services.",https://www.linkedin.com/company/twobirdsdesign/,"Mobile Apps, UX Design, Web Development",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/2020,active,
"twobits, s.r.o.",http://www.twobits.cz,"To see Tripomatic profile on LinedIn, please continue here http://www.linkedin.com/company/two-bits-s.r.o. ...",http://www.linkedin.com/company/two-bits-s.r.o.,Web Hosting,c_00011_00050,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/2008,active,
twoday,https://www.twoday.com,"twoday is a full-service technology firm specializing in software development, data analytics, and business intelligence.",,"Consulting, Financial Services, Software",c_01001_05000,"European Union (EU), Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",,active,
